customer_id,kyc_type,province,city,industry_code,occupation_code,income_cents,sales_cents,account_age,birth_business_age
SYNID0100070637,individual,other,other,,UNEMPLOYED,-1.0,,28.02,37.92
SYNID0100070688,individual,NS,HALIFAX,,SELF_EMPLOYED,-1.0,,7.8,
SYNID0100071116,individual,ON,OTTAWA,,OTHER,9426000.0,,39.34,57.59
SYNID0100071235,individual,other,other,,OTHER,2189200.0,,20.63,39.16
SYNID0100071380,individual,ON,SCARBOROUGH,,STUDENT,1500.0,,17.24,21.71
SYNID0100071621,individual,ON,PICKERING,,OTHER,10480600.0,,28.53,61.54
SYNID0100071649,individual,other,other,,RETIRED,7003800.0,,33.28,55.2
SYNID0100072177,individual,other,other,,STUDENT,-1.0,,2.48,19.85
SYNID0100072346,individual,AB,CALGARY,,RETIRED,1269300.0,,,75.94
SYNID0100072688,individual,ON,OSHAWA,,OTHER,13122800.0,,33.42,52.7
SYNID0100073103,individual,other,other,,UNEMPLOYED,-1.0,,28.32,
SYNID0100073359,individual,other,other,,RETIRED,1500.0,,35.06,59.13
SYNID0100073582,individual,BC,COQUITLAM,,60010,16352900.0,,11.54,43.3
SYNID0100073852,individual,BC,VICTORIA,,OTHER,11693800.0,,18.22,52.79
SYNID0100074035,individual,AB,CALGARY,,OTHER,2176600.0,,,71.0
SYNID0100074225,individual,AB,CALGARY,,21301,1000.0,,2.56,24.05
SYNID0100074354,individual,ON,AJAX,,RETIRED,-1.0,,12.0,79.31
SYNID0100074987,individual,AB,EDMONTON,,SELF_EMPLOYED,-1.0,,21.46,39.72
SYNID0100075150,individual,ON,BRAMPTON,,20012,9704000.0,,,42.26
SYNID0100075153,individual,ON,LINDSAY,,313,-1.0,,25.23,55.55
SYNID0100075323,individual,NS,HALIFAX,,STUDENT,-1.0,,1.99,20.7
SYNID0100075482,individual,ON,TORONTO,,12010,-1.0,,12.51,43.9
SYNID0100075839,individual,ON,BARRIE,,UNEMPLOYED,-1.0,,8.13,35.0
SYNID0100076028,individual,MB,WINNIPEG,,OTHER,-1.0,,,40.91
SYNID0100076341,individual,ON,STITTSVILLE,,31209,4039400.0,,11.64,31.78
SYNID0100076516,individual,ON,STITTSVILLE,,RETIRED,-1.0,,,
SYNID0100076652,individual,other,other,,42202,-1.0,,,41.22
SYNID0100076913,individual,AB,EDMONTON,,UNEMPLOYED,-1.0,,4.38,23.34
SYNID0100077134,individual,ON,WELLAND,,RETIRED,-1.0,,9.54,74.51
SYNID0100077243,individual,BC,SURREY,,RETIRED,6619000.0,,11.13,58.76
SYNID0100077523,individual,other,other,,OTHER,2649500.0,,34.94,65.87
SYNID0100077995,individual,ON,MISSISSAUGA,,SELF_EMPLOYED,15247500.0,,,63.27
SYNID0100078139,individual,NS,DARTMOUTH,,65100,5746900.0,,19.55,55.35
SYNID0100078203,individual,ON,BRAMPTON,,12010,3755100.0,,33.53,49.66
SYNID0100078242,individual,other,other,,SELF_EMPLOYED,-1.0,,5.36,33.66
SYNID0100078265,individual,ON,WINDSOR,,14200,3119400.0,,8.66,41.69
SYNID0100078395,individual,other,other,,STUDENT,-1.0,,1.42,26.9
SYNID0100078409,individual,ON,RICHMOND HILL,,STUDENT,900.0,,6.57,24.87
SYNID0100078509,individual,other,other,,OTHER,10105000.0,,33.31,46.87
SYNID0100078564,individual,BC,SURREY,,RETIRED,2425100.0,,15.05,71.54
SYNID0100078622,individual,other,other,,UNEMPLOYED,5017600.0,,22.0,36.87
SYNID0100078650,individual,SK,SASKATOON,,831,2042000.0,,8.03,42.23
SYNID0100079311,individual,ON,TORONTO,,STUDENT,-1.0,,1.72,21.46
SYNID0100079374,individual,AB,AIRDRIE,,21399,-1.0,,2.31,18.62
SYNID0100079439,individual,other,other,,13111,3692400.0,,2.81,
SYNID0100079518,individual,MB,WINNIPEG,,UNEMPLOYED,900.0,,5.02,41.73
SYNID0100079658,individual,ON,TORONTO,,RETIRED,5063500.0,,28.1,83.03
SYNID0100080063,individual,other,other,,9201,8008800.0,,13.37,43.65
SYNID0100080298,individual,other,other,,OTHER,3596600.0,,,
SYNID0100080577,individual,other,other,,74102,3874600.0,,,23.2
SYNID0100080937,individual,other,other,,RETIRED,2163600.0,,15.87,65.76
SYNID0100081225,individual,other,other,,41220,7208000.0,,9.79,40.05
SYNID0100081265,individual,QC,GATINEAU,,OTHER,1300.0,,6.59,24.19
SYNID0100081360,individual,NS,BEDFORD,,RETIRED,4735500.0,,27.03,63.01
SYNID0100082216,individual,BC,SURREY,,OTHER,1000.0,,,33.74
SYNID0100082291,individual,AB,CALGARY,,SELF_EMPLOYED,10708400.0,,,53.17
SYNID0100082343,individual,ON,STOUFFVILLE,,12010,5963800.0,,7.31,35.65
SYNID0100082513,individual,AB,CALGARY,,OTHER,-1.0,,4.63,45.99
SYNID0100082541,individual,other,other,,SELF_EMPLOYED,7857800.0,,6.25,44.78
SYNID0100083124,individual,NB,MONCTON,,SELF_EMPLOYED,2626800.0,,25.34,63.26
SYNID0100083243,individual,NB,QUISPAMSIS,,10019,-1.0,,,53.65
SYNID0100083294,individual,other,other,,OTHER,2580500.0,,16.77,40.67
SYNID0100083585,individual,BC,SURREY,,73301,3727000.0,,2.03,
SYNID0100083736,individual,ON,TORONTO,,STUDENT,-1.0,,5.62,
SYNID0100084083,individual,QC,MONTREAL,,313,2552800.0,,,31.59
SYNID0100084135,individual,ON,SCARBOROUGH,,20012,14233600.0,,18.37,53.21
SYNID0100084277,individual,BC,SURREY,,OTHER,1000.0,,14.58,21.77
SYNID0100084306,individual,ON,BRAMPTON,,10011,3560700.0,,9.42,29.87
SYNID0100084308,individual,BC,MAPLE RIDGE,,UNEMPLOYED,-1.0,,3.37,52.8
SYNID0100084693,individual,other,other,,UNEMPLOYED,3685100.0,,33.55,
SYNID0100085002,individual,MB,WINNIPEG,,RETIRED,5625400.0,,13.26,85.51
SYNID0100085106,individual,other,other,,10010,-1.0,,2.17,48.76
SYNID0100085416,individual,other,other,,STUDENT,-1.0,,1.84,24.9
SYNID0100085712,individual,BC,SURREY,,,6900500.0,,28.89,60.52
SYNID0100085836,individual,other,other,,UNEMPLOYED,1600.0,,5.09,24.98
SYNID0100086014,individual,ON,GLOUCESTER,,10019,-1.0,,16.83,
SYNID0100087043,individual,QC,BROSSARD,,UNEMPLOYED,-1.0,,6.61,55.91
SYNID0100087342,individual,other,other,,RETIRED,937900.0,,1.52,62.8
SYNID0100087425,individual,ON,TORONTO,,RETIRED,1400.0,,29.08,90.93
SYNID0100087546,individual,AB,CALGARY,,33102,2019000.0,,24.41,68.62
SYNID0100087564,individual,ON,TORONTO,,11101,2667500.0,,4.39,25.77
SYNID0100087809,individual,other,other,,RETIRED,5917100.0,,35.26,65.73
SYNID0100088272,individual,other,other,,13100,2682800.0,,33.45,
SYNID0100088455,individual,other,other,,SELF_EMPLOYED,1541500.0,,19.7,41.82
SYNID0100088505,individual,other,other,,SELF_EMPLOYED,17264200.0,,17.43,53.62
SYNID0100088603,individual,NS,DARTMOUTH,,63101,-1.0,,4.0,26.58
SYNID0100088611,individual,BC,other,,OTHER,-1.0,,,
SYNID0100088987,individual,other,other,,RETIRED,7215200.0,,38.21,75.16
SYNID0100089434,individual,AB,MEDICINE HAT,,RETIRED,1000.0,,16.32,72.07
SYNID0100089552,individual,ON,MISSISSAUGA,,UNEMPLOYED,1600.0,,10.29,44.22
SYNID0100089992,individual,ON,TORONTO,,RETIRED,1455200.0,,39.61,
SYNID0100090190,individual,ON,WINDSOR,,OTHER,6246300.0,,10.3,50.51
SYNID0100090388,individual,other,other,,10019,-1.0,,32.04,
SYNID0100090759,individual,AB,LEDUC,,10010,4788000.0,,15.39,
SYNID0100090794,individual,other,other,,RETIRED,683400.0,,33.28,83.17
SYNID0100090868,individual,ON,OTTAWA,,OTHER,5570300.0,,35.58,49.1
SYNID0100091306,individual,other,other,,RETIRED,1458300.0,,38.2,69.35
SYNID0100091570,individual,ON,TORONTO,,10029,-1.0,,4.47,44.95
SYNID0100091865,individual,other,other,,UNEMPLOYED,-1.0,,33.03,71.91
SYNID0100091953,individual,other,other,,STUDENT,-1.0,,2.28,
SYNID0100092221,individual,ON,GUELPH,,STUDENT,-1.0,,1.42,17.79
SYNID0100092236,individual,BC,NANAIMO,,60010,6732300.0,,25.48,70.2
SYNID0100092359,individual,BC,VERNON,,RETIRED,-1.0,,,26.74
SYNID0100092463,individual,ON,LONDON,,22301,5236200.0,,,45.8
SYNID0100092493,individual,other,other,,RETIRED,2410000.0,,6.24,
SYNID0100092711,individual,other,other,,OTHER,4921600.0,,28.96,54.79
SYNID0100092825,individual,BC,NORTH VANCOUVER,,STUDENT,1000.0,,3.44,4.15
SYNID0100092948,individual,other,other,,SELF_EMPLOYED,10886100.0,,29.11,57.0
SYNID0100093365,individual,ON,BARRIE,,UNEMPLOYED,-1.0,,,
SYNID0100093761,individual,ON,TORONTO,,13100,9689600.0,,20.54,46.02
SYNID0100093807,individual,other,other,,12010,11645700.0,,11.07,41.44
SYNID0100093833,individual,other,other,,STUDENT,1600.0,,25.47,26.93
SYNID0100094154,individual,other,other,,RETIRED,2281400.0,,29.41,82.74
SYNID0100094869,individual,other,other,,RETIRED,-1.0,,33.72,62.87
SYNID0100094906,individual,ON,KANATA,,STUDENT,-1.0,,2.61,22.24
SYNID0100095372,individual,other,other,,65100,7304900.0,,30.53,
SYNID0100095455,individual,ON,HAMILTON,,UNEMPLOYED,1500.0,,23.42,61.59
SYNID0100095620,individual,ON,BRAMPTON,,OTHER,10554000.0,,26.54,59.44
SYNID0100095651,individual,other,other,,UNEMPLOYED,1304800.0,,34.56,73.54
SYNID0100095747,individual,AB,EDMONTON,,OTHER,6719100.0,,12.18,38.19
SYNID0100095856,individual,ON,AJAX,,SELF_EMPLOYED,4253700.0,,11.18,30.59
SYNID0100095898,individual,ON,OTTAWA,,STUDENT,-1.0,,4.99,25.25
SYNID0100095907,individual,other,other,,95109,4865100.0,,10.18,33.58
SYNID0100095968,individual,ON,GUELPH,,21321,2218900.0,,33.59,
SYNID0100096038,individual,ON,BURLINGTON,,9201,10094000.0,,4.73,53.09
SYNID0100096061,individual,ON,MISSISSAUGA,,RETIRED,5820800.0,,28.62,73.54
SYNID0100096157,individual,ON,AURORA,,OTHER,-1.0,,3.85,45.98
SYNID0100096175,individual,other,other,,10019,2401100.0,,33.41,36.97
SYNID0100096360,individual,NB,MONCTON,,SELF_EMPLOYED,11750500.0,,6.73,26.42
SYNID0100096445,individual,ON,TORONTO,,OTHER,5175100.0,,31.58,59.61
SYNID0100096758,individual,ON,SCARBOROUGH,,UNEMPLOYED,900.0,,6.39,68.26
SYNID0100096912,individual,BC,COURTENAY,,14102,1992100.0,,14.99,
SYNID0100097443,individual,ON,BRAMPTON,,STUDENT,1000.0,,4.05,15.15
SYNID0100097523,individual,ON,GLOUCESTER,,OTHER,1769500.0,,16.58,37.58
SYNID0100097584,individual,ON,BRAMPTON,,SELF_EMPLOYED,8058900.0,,15.58,62.79
SYNID0100097915,individual,ON,TORONTO,,RETIRED,4451900.0,,16.36,61.08
SYNID0100098045,individual,AB,SPRUCE GROVE,,SELF_EMPLOYED,7382500.0,,17.88,47.93
SYNID0100098417,individual,ON,OAKVILLE,,UNEMPLOYED,-1.0,,22.39,54.89
SYNID0100098525,individual,ON,PETERBOROUGH,,RETIRED,2394200.0,,22.66,72.14
SYNID0100099223,individual,other,other,,RETIRED,1924300.0,,12.11,70.29
SYNID0100099312,individual,ON,TORONTO,,72310,2122800.0,,23.69,51.98
SYNID0100099617,individual,QC,MONTREAL,,OTHER,2782200.0,,7.59,53.85
SYNID0100099677,individual,other,other,,OTHER,4881000.0,,35.36,59.53
SYNID0100100208,individual,other,other,,42202,-1.0,,,45.93
SYNID0100100684,individual,other,other,,RETIRED,5043000.0,,19.11,73.05
SYNID0100100859,individual,AB,RED DEER,,RETIRED,12079900.0,,33.05,65.64
SYNID0100101009,individual,AB,RED DEER,,RETIRED,1664200.0,,28.05,92.89
SYNID0100101090,individual,ON,COURTICE,,SELF_EMPLOYED,-1.0,,25.82,67.49
SYNID0100101105,individual,other,other,,313,2643900.0,,13.46,61.86
SYNID0100101157,individual,MB,WINNIPEG,,14101,-1.0,,4.94,23.16
SYNID0100101393,individual,other,other,,OTHER,2005800.0,,1.13,35.08
SYNID0100101493,individual,ON,WOODSTOCK,,RETIRED,5009700.0,,32.87,71.66
SYNID0100101898,individual,ON,LONDON,,70010,-1.0,,,34.59
SYNID0100102514,individual,ON,WOODSTOCK,,313,6760700.0,,,33.37
SYNID0100102587,individual,other,other,,STUDENT,-1.0,,3.29,22.99
SYNID0100102835,individual,ON,TORONTO,,STUDENT,-1.0,,2.22,22.09
SYNID0100102872,individual,ON,STRATFORD,,10010,12523000.0,,19.37,51.88
SYNID0100103059,individual,ON,SAULT STE. MARIE,,OTHER,4161100.0,,6.66,37.93
SYNID0100103070,individual,ON,MILTON,,OTHER,-1.0,,3.58,25.34
SYNID0100103177,individual,ON,LONDON,,UNEMPLOYED,-1.0,,5.8,33.57
SYNID0100103354,individual,ON,MISSISSAUGA,,RETIRED,5631400.0,,33.43,74.0
SYNID0100103920,individual,other,other,,RETIRED,-1.0,,30.23,65.3
SYNID0100104133,individual,ON,OTTAWA,,73300,900.0,,14.6,27.37
SYNID0100104357,individual,other,other,,RETIRED,3985500.0,,42.35,
SYNID0100104595,individual,other,other,,14200,1500.0,,9.65,20.14
SYNID0100104707,individual,other,other,,10011,8954900.0,,28.26,48.21
SYNID0100104939,individual,AB,CALGARY,,OTHER,3919000.0,,32.65,44.77
SYNID0100105089,individual,ON,NEWMARKET,,SELF_EMPLOYED,10178100.0,,10.21,48.75
SYNID0100105128,individual,other,other,,STUDENT,-1.0,,4.15,18.88
SYNID0100105185,individual,other,other,,RETIRED,-1.0,,33.47,74.25
SYNID0100105208,individual,other,other,,STUDENT,900.0,,2.31,14.03
SYNID0100105426,individual,other,other,,RETIRED,2187600.0,,33.57,84.18
SYNID0100105596,individual,other,other,,SELF_EMPLOYED,3694700.0,,32.01,69.47
SYNID0100105755,individual,other,other,,OTHER,-1.0,,16.88,59.72
SYNID0100105795,individual,MB,WINNIPEG,,6004,1233700.0,,5.22,24.94
SYNID0100105821,individual,other,other,,STUDENT,-1.0,,20.3,
SYNID0100105949,individual,other,other,,OTHER,3255100.0,,30.86,56.59
SYNID0100106061,individual,ON,MARKHAM,,OTHER,8850400.0,,17.94,65.63
SYNID0100106225,individual,AB,MEDICINE HAT,,STUDENT,-1.0,,9.43,21.13
SYNID0100106314,individual,other,other,,RETIRED,1455400.0,,35.61,78.12
SYNID0100106349,individual,AB,EDMONTON,,OTHER,3059700.0,,10.6,29.61
SYNID0100106391,individual,ON,THUNDER BAY,,STUDENT,-1.0,,2.92,24.02
SYNID0100106397,individual,ON,BOLTON,,41101,5869900.0,,35.08,55.64
SYNID0100106699,individual,other,other,,UNEMPLOYED,5184200.0,,28.51,58.4
SYNID0100106792,individual,ON,PICKERING,,OTHER,1701900.0,,20.29,74.33
SYNID0100106797,individual,ON,BRAMPTON,,65100,1740100.0,,1.07,35.47
SYNID0100107241,individual,ON,BRAMPTON,,UNEMPLOYED,2265600.0,,23.33,57.5
SYNID0100107369,individual,other,other,,RETIRED,2505200.0,,23.76,65.68
SYNID0100107610,individual,ON,OTTAWA,,RETIRED,9068500.0,,25.22,68.51
SYNID0100107797,individual,other,other,,OTHER,4560200.0,,38.04,66.77
SYNID0100108189,individual,ON,TORONTO,,RETIRED,1560800.0,,21.42,82.74
SYNID0100108469,individual,AB,EDMONTON,,0,-1.0,,14.21,49.8
SYNID0100108565,individual,other,other,,STUDENT,1400.0,,3.35,29.32
SYNID0100108871,individual,other,other,,OTHER,-1.0,,7.48,45.1
SYNID0100109970,individual,BC,KELOWNA,,OTHER,2513100.0,,25.9,56.54
SYNID0100110070,individual,QC,LAVAL,,SELF_EMPLOYED,3692100.0,,,53.5
SYNID0100110441,individual,ON,NORTH YORK,,30010,2644600.0,,9.67,44.21
SYNID0100110561,individual,NL,ST. JOHN'S,,33102,-1.0,,13.36,29.2
SYNID0100111056,individual,ON,NEPEAN,,RETIRED,6326200.0,,23.03,75.73
SYNID0100111086,individual,other,other,,RETIRED,1400.0,,,76.51
SYNID0100111105,individual,BC,VICTORIA,,UNEMPLOYED,1000.0,,5.56,63.31
SYNID0100111163,individual,other,other,,RETIRED,3593600.0,,36.47,79.17
SYNID0100111335,individual,NS,HALIFAX,,STUDENT,1400.0,,2.93,20.24
SYNID0100111442,individual,ON,TORONTO,,14102,-1.0,,1.13,32.48
SYNID0100111566,individual,ON,BRAMPTON,,RETIRED,-1.0,,,62.31
SYNID0100111643,individual,other,other,,STUDENT,1600.0,,9.8,20.43
SYNID0100111818,individual,ON,CORNWALL,,14100,4229100.0,,28.19,64.45
SYNID0100112353,individual,ON,BARRIE,,63100,6982500.0,,12.74,55.69
SYNID0100112567,individual,AB,CALGARY,,UNEMPLOYED,10984400.0,,18.2,38.98
SYNID0100112575,individual,ON,TORONTO,,RETIRED,2301100.0,,33.23,87.6
SYNID0100112619,individual,other,other,,14101,9537100.0,,22.14,48.58
SYNID0100112765,individual,ON,KESWICK,,73300,-1.0,,2.32,54.93
SYNID0100113093,individual,AB,CALGARY,,RETIRED,7616500.0,,39.97,74.12
SYNID0100113129,individual,BC,NANAIMO,,RETIRED,3899700.0,,28.06,88.35
SYNID0100113158,individual,other,other,,OTHER,10288400.0,,29.83,60.7
SYNID0100113374,individual,other,other,,14100,2177400.0,,16.93,43.33
SYNID0100114029,individual,ON,BRAMPTON,,SELF_EMPLOYED,-1.0,,5.3,50.46
SYNID0100114096,individual,other,other,,11202,3157400.0,,9.37,27.08
SYNID0100114164,individual,ON,BRAMPTON,,UNEMPLOYED,-1.0,,,
SYNID0100114333,individual,ON,SCARBOROUGH,,STUDENT,1500.0,,2.97,15.64
SYNID0100114472,individual,other,other,,OTHER,-1.0,,1.29,18.24
SYNID0100114659,individual,AB,EDMONTON,,313,2292400.0,,10.53,31.29
SYNID0100114670,individual,other,other,,STUDENT,126600.0,,3.79,18.01
SYNID0100114678,individual,other,other,,SELF_EMPLOYED,7148400.0,,11.54,40.9
SYNID0100114824,individual,ON,MISSISSAUGA,,72310,2312400.0,,14.76,25.38
SYNID0100115069,individual,AB,AIRDRIE,,OTHER,4907100.0,,29.65,40.44
SYNID0100115121,individual,ON,LONDON,,14100,8601800.0,,23.63,39.12
SYNID0100115216,individual,other,other,,RETIRED,2602000.0,,13.71,71.32
SYNID0100115270,individual,ON,HAMILTON,,OTHER,-1.0,,,28.5
SYNID0100115516,individual,other,other,,72106,7654500.0,,34.78,66.99
SYNID0100116610,individual,ON,STRATFORD,,STUDENT,1600.0,,14.26,25.42
SYNID0100116656,individual,other,other,,OTHER,2547400.0,,35.78,64.13
SYNID0100116825,individual,AB,CALGARY,,10019,10717800.0,,9.45,42.45
SYNID0100117059,individual,ON,CORNWALL,,RETIRED,800.0,,25.49,68.79
SYNID0100117121,individual,ON,ANCASTER,,OTHER,10809200.0,,33.48,50.44
SYNID0100117360,individual,MB,WINNIPEG,,7201,8154600.0,,30.07,59.5
SYNID0100117463,individual,QC,TERREBONNE,,STUDENT,1300.0,,2.05,21.91
SYNID0100117521,individual,AB,other,,10011,-1.0,,4.9,49.04
SYNID0100117699,individual,BC,DELTA,,STUDENT,-1.0,,1.27,13.74
SYNID0100117701,individual,AB,FORT MCMURRAY,,SELF_EMPLOYED,4539700.0,,4.02,46.89
SYNID0100117877,individual,other,other,,OTHER,2057000.0,,6.1,
SYNID0100117937,individual,ON,SAULT STE. MARIE,,STUDENT,-1.0,,1.03,22.49
SYNID0100117963,individual,other,other,,RETIRED,5046000.0,,33.88,76.56
SYNID0100118087,individual,BC,VANCOUVER,,UNEMPLOYED,1100.0,,,22.52
SYNID0100118489,individual,ON,TORONTO,,SELF_EMPLOYED,3246600.0,,7.69,52.74
SYNID0100118572,individual,other,other,,RETIRED,2280600.0,,21.95,95.98
SYNID0100118601,individual,ON,BARRIE,,14100,2656400.0,,17.36,54.59
SYNID0100118680,individual,ON,BRAMPTON,,OTHER,1689000.0,,7.61,29.98
SYNID0100118822,individual,other,other,,RETIRED,1619000.0,,28.62,84.31
SYNID0100118838,individual,other,other,,RETIRED,1160200.0,,29.16,73.16
SYNID0100119252,individual,ON,LONDON,,14200,-1.0,,10.88,27.56
SYNID0100119747,individual,NS,DARTMOUTH,,60010,2099800.0,,20.09,55.07
SYNID0100120433,individual,BC,other,,RETIRED,-1.0,,5.9,76.0
SYNID0100121231,individual,ON,BRAMPTON,,62200,-1.0,,9.84,60.83
SYNID0100121515,individual,ON,OTTAWA,,UNEMPLOYED,1395500.0,,24.03,56.47
SYNID0100121528,individual,AB,CALGARY,,OTHER,6600000.0,,9.8,26.31
SYNID0100121592,individual,QC,MONTREAL,,OTHER,-1.0,,33.2,58.8
SYNID0100121722,individual,ON,SCARBOROUGH,,UNEMPLOYED,-1.0,,39.79,60.5
SYNID0100121872,individual,ON,KITCHENER,,RETIRED,2373400.0,,32.32,77.31
SYNID0100122051,individual,ON,SCARBOROUGH,,60010,5179600.0,,12.93,47.32
SYNID0100122241,individual,ON,ETOBICOKE,,RETIRED,1502200.0,,32.8,78.57
SYNID0100122251,individual,other,other,,RETIRED,6177200.0,,12.64,63.3
SYNID0100122350,individual,other,other,,STUDENT,-1.0,,4.6,15.77
SYNID0100122425,individual,ON,NEWMARKET,,STUDENT,-1.0,,12.01,39.35
SYNID0100123132,individual,YT,other,,10019,5378600.0,,9.4,41.12
SYNID0100123140,individual,ON,BRAMPTON,,STUDENT,1300.0,,1.88,31.14
SYNID0100123156,individual,other,other,,UNEMPLOYED,-1.0,,16.93,42.34
SYNID0100123401,individual,BC,NANAIMO,,41101,5020500.0,,21.94,39.77
SYNID0100123418,individual,AB,EDMONTON,,OTHER,-1.0,,4.72,31.49
SYNID0100123444,individual,other,other,,OTHER,-1.0,,10.49,26.22
SYNID0100123487,individual,AB,CALGARY,,60010,-1.0,,5.92,36.64
SYNID0100123761,individual,other,other,,OTHER,4882700.0,,17.43,47.03
SYNID0100123808,individual,ON,SCARBOROUGH,,64410,3327500.0,,16.58,59.16
SYNID0100123813,individual,other,other,,STUDENT,900.0,,1.25,21.19
SYNID0100123930,individual,ON,SCARBOROUGH,,RETIRED,3411000.0,,36.88,73.56
SYNID0100123973,individual,ON,OAKVILLE,,STUDENT,1300.0,,4.73,22.95
SYNID0100124016,individual,other,other,,42100,2981200.0,,2.68,27.74
SYNID0100124599,individual,NS,HALIFAX,,OTHER,15795700.0,,24.54,64.69
SYNID0100125047,individual,ON,LONDON,,RETIRED,-1.0,,33.05,67.89
SYNID0100125313,individual,other,other,,OTHER,1363800.0,,22.8,48.38
SYNID0100125528,individual,other,other,,OTHER,-1.0,,7.58,55.19
SYNID0100125637,individual,ON,SCARBOROUGH,,60010,14172800.0,,23.46,56.67
SYNID0100125820,individual,other,other,,41101,5320000.0,,22.65,44.28
SYNID0100126001,individual,other,other,,RETIRED,900.0,,34.78,
SYNID0100126093,individual,BC,VANCOUVER,,OTHER,4655400.0,,18.05,56.79
SYNID0100126450,individual,other,other,,OTHER,-1.0,,14.76,63.32
SYNID0100126592,individual,other,other,,OTHER,3095600.0,,32.77,
SYNID0100126737,individual,ON,TORONTO,,RETIRED,1408200.0,,18.58,85.62
SYNID0100126818,individual,BC,VANCOUVER,,RETIRED,2297500.0,,29.46,69.21
SYNID0100126851,individual,BC,VANCOUVER,,0,10828600.0,,16.28,45.6
SYNID0100126889,individual,other,other,,63202,1740100.0,,21.67,64.94
SYNID0100127231,individual,ON,BARRIE,,10019,11053600.0,,11.88,34.43
SYNID0100127594,individual,ON,RICHMOND HILL,,STUDENT,-1.0,,16.25,23.53
SYNID0100127925,individual,other,other,,OTHER,6887300.0,,14.23,35.41
SYNID0100128365,individual,AB,EDMONTON,,UNEMPLOYED,-1.0,,,
SYNID0100128372,individual,other,other,,10019,2453200.0,,12.62,65.87
SYNID0100128464,individual,ON,TORONTO,,RETIRED,2869300.0,,33.46,80.07
SYNID0100128730,individual,other,other,,72106,7068400.0,,28.55,52.65
SYNID0100129415,individual,other,other,,OTHER,-1.0,,19.34,23.88
SYNID0100129825,individual,BC,COURTENAY,,STUDENT,1100.0,,14.16,23.77
SYNID0100130065,individual,ON,HAMILTON,,UNEMPLOYED,907500.0,,32.48,87.91
SYNID0100130283,individual,BC,VANCOUVER,,14100,6165300.0,,14.82,56.01
SYNID0100130324,individual,other,other,,RETIRED,1300.0,,22.55,
SYNID0100130519,individual,other,other,,SELF_EMPLOYED,6323700.0,,17.42,49.9
SYNID0100130568,individual,QC,MONTREAL,,OTHER,-1.0,,2.68,36.41
SYNID0100131070,individual,ON,ANCASTER,,73300,4286500.0,,18.86,38.07
SYNID0100131235,individual,ON,PICKERING,,313,-1.0,,,37.59
SYNID0100131291,individual,QC,MONTREAL,,STUDENT,1860900.0,,,23.55
SYNID0100131414,individual,other,other,,10019,5283800.0,,11.87,54.17
SYNID0100131609,individual,MB,WINNIPEG,,RETIRED,10893500.0,,28.79,63.23
SYNID0100131659,individual,other,other,,RETIRED,2238700.0,,,80.51
SYNID0100131791,individual,ON,MISSISSAUGA,,RETIRED,4184300.0,,27.66,76.67
SYNID0100131842,individual,other,other,,72310,2694800.0,,24.31,58.98
SYNID0100132415,individual,other,other,,OTHER,2734100.0,,20.52,55.72
SYNID0100132792,individual,other,other,,OTHER,10207200.0,,18.31,39.66
SYNID0100132893,individual,other,other,,SELF_EMPLOYED,17573000.0,,19.83,41.71
SYNID0100133063,individual,NS,HALIFAX,,9201,3077200.0,,,64.69
SYNID0100133162,individual,ON,HAMILTON,,SELF_EMPLOYED,7703800.0,,14.3,67.76
SYNID0100133419,individual,other,other,,OTHER,5087200.0,,18.1,61.4
SYNID0100133524,individual,other,other,,RETIRED,3453100.0,,18.25,74.46
SYNID0100133600,individual,BC,SURREY,,UNEMPLOYED,5703200.0,,10.53,26.19
SYNID0100133802,individual,other,other,,RETIRED,5960700.0,,32.45,65.64
SYNID0100134219,individual,ON,BRAMPTON,,63200,-1.0,,1.71,31.99
SYNID0100134302,individual,other,other,,OTHER,5405200.0,,33.11,71.12
SYNID0100134449,individual,ON,NORTH YORK,,OTHER,1799900.0,,3.43,31.4
