"customer_id","cluster_raw","cluster_num","kyc_type"
"SYNID0100135326","global_4",4,"individual"
"SYNID0100135647","global_4",4,"individual"
"SYNID0100135755","global_4",4,"individual"
"SYNID0100135876","global_4",4,"individual"
"SYNID0100136442","global_3",3,"individual"
"SYNID0100136460","global_3",3,"individual"
"SYNID0100136557","global_4",4,"individual"
"SYNID0100136920","global_4",4,"individual"
"SYNID0100138004","global_4",4,"individual"
"SYNID0100138172","global_3",3,"individual"
"SYNID0100138198","global_3",3,"individual"
"SYNID0100138919","global_3",3,"individual"
"SYNID0100138989","global_4",4,"individual"
"SYNID0100139426","global_4",4,"individual"
"SYNID0100139482","global_4",4,"individual"
"SYNID0100140047","global_3",3,"individual"
"SYNID0100140164","global_1",1,"individual"
"SYNID0100140803","global_3",3,"individual"
"SYNID0100141224","global_3",3,"individual"
"SYNID0100141461","global_4",4,"individual"
"SYNID0100141552","global_4",4,"individual"
"SYNID0100141593","global_4",4,"individual"
"SYNID0100141598","global_4",4,"individual"
"SYNID0100141767","global_4",4,"individual"
"SYNID0100141793","global_3",3,"individual"
"SYNID0100141839","global_3",3,"individual"
"SYNID0100141922","global_4",4,"individual"
"SYNID0100142447","global_4",4,"individual"
"SYNID0100142584","global_4",4,"individual"
"SYNID0100142620","global_1",1,"individual"
"SYNID0100142650","global_4",4,"individual"
"SYNID0100142808","global_3",3,"individual"
"SYNID0100142825","global_3",3,"individual"
"SYNID0100143521","global_3",3,"individual"
"SYNID0100143745","global_4",4,"individual"
"SYNID0100143984","global_4",4,"individual"
"SYNID0100144263","global_4",4,"individual"
"SYNID0100144481","global_4",4,"individual"
"SYNID0100144611","global_4",4,"individual"
"SYNID0100144727","global_4",4,"individual"
"SYNID0100144951","global_4",4,"individual"
"SYNID0100144960","global_3",3,"individual"
"SYNID0100145551","global_4",4,"individual"
"SYNID0100145804","global_4",4,"individual"
"SYNID0100146085","global_3",3,"individual"
"SYNID0100146332","global_3",3,"individual"
"SYNID0100146360","global_4",4,"individual"
"SYNID0100146469","global_4",4,"individual"
"SYNID0100146758","global_4",4,"individual"
"SYNID0100146961","global_4",4,"individual"
"SYNID0100147081","global_3",3,"individual"
"SYNID0100147182","global_3",3,"individual"
"SYNID0100147239","global_3",3,"individual"
"SYNID0100147925","global_4",4,"individual"
"SYNID0100147986","global_4",4,"individual"
"SYNID0100148667","global_4",4,"individual"
"SYNID0100148776","global_3",3,"individual"
"SYNID0100148816","global_4",4,"individual"
"SYNID0100148825","global_1",1,"individual"
"SYNID0100148989","global_3",3,"individual"
"SYNID0100149027","global_3",3,"individual"
"SYNID0100149144","global_3",3,"individual"
"SYNID0100149239","global_1",1,"individual"
"SYNID0100149546","global_4",4,"individual"
"SYNID0100149831","global_4",4,"individual"
"SYNID0100150181","global_4",4,"individual"
"SYNID0100150806","global_3",3,"individual"
"SYNID0100150966","global_3",3,"individual"
"SYNID0100151004","global_4",4,"individual"
"SYNID0100151069","global_4",4,"individual"
"SYNID0100151242","global_4",4,"individual"
"SYNID0100151244","global_4",4,"individual"
"SYNID0100151331","global_3",3,"individual"
"SYNID0100151478","global_3",3,"individual"
"SYNID0100151578","global_3",3,"individual"
"SYNID0100151586","global_4",4,"individual"
"SYNID0100151640","global_1",1,"individual"
"SYNID0100151789","global_3",3,"individual"
"SYNID0100152153","global_3",3,"individual"
"SYNID0100152257","global_4",4,"individual"
"SYNID0100152338","global_1",1,"individual"
"SYNID0100152427","global_3",3,"individual"
"SYNID0100152561","global_1",1,"individual"
"SYNID0100152765","global_3",3,"individual"
"SYNID0100153234","global_3",3,"individual"
"SYNID0100153248","global_4",4,"individual"
"SYNID0100154163","global_3",3,"individual"
"SYNID0100154234","global_3",3,"individual"
"SYNID0100154908","global_4",4,"individual"
"SYNID0100155460","global_4",4,"individual"
"SYNID0100155914","global_4",4,"individual"
"SYNID0100156042","global_4",4,"individual"
"SYNID0100156127","global_3",3,"individual"
"SYNID0100156631","global_4",4,"individual"
"SYNID0100156970","global_4",4,"individual"
"SYNID0100157091","global_3",3,"individual"
"SYNID0100157243","global_4",4,"individual"
"SYNID0100157427","global_3",3,"individual"
"SYNID0100157900","global_3",3,"individual"
"SYNID0100157929","global_1",1,"individual"
"SYNID0100158119","global_3",3,"individual"
"SYNID0100158145","global_3",3,"individual"
"SYNID0100158413","global_4",4,"individual"
"SYNID0100158533","global_4",4,"individual"
"SYNID0100158768","global_3",3,"individual"
"SYNID0100158884","global_4",4,"individual"
"SYNID0100158931","global_3",3,"individual"
"SYNID0100159171","global_4",4,"individual"
"SYNID0100159264","global_4",4,"individual"
"SYNID0100159537","global_4",4,"individual"
"SYNID0100159610","global_4",4,"individual"
"SYNID0100159776","global_4",4,"individual"
"SYNID0100159988","global_1",1,"individual"
"SYNID0100160085","global_4",4,"individual"
"SYNID0100160162","global_3",3,"individual"
"SYNID0100160295","global_4",4,"individual"
"SYNID0100160366","global_4",4,"individual"
"SYNID0100160453","global_1",1,"individual"
"SYNID0100160579","global_3",3,"individual"
"SYNID0100160754","global_4",4,"individual"
"SYNID0100160809","global_3",3,"individual"
"SYNID0100160928","global_4",4,"individual"
"SYNID0100160965","global_3",3,"individual"
"SYNID0100161305","global_4",4,"individual"
"SYNID0100161362","global_3",3,"individual"
"SYNID0100161400","global_3",3,"individual"
"SYNID0100161591","global_4",4,"individual"
"SYNID0100161708","global_4",4,"individual"
"SYNID0100161858","global_3",3,"individual"
"SYNID0100162039","global_4",4,"individual"
"SYNID0100162050","global_4",4,"individual"
"SYNID0100162061","global_4",4,"individual"
"SYNID0100162197","global_3",3,"individual"
"SYNID0100162247","global_3",3,"individual"
"SYNID0100162346","global_4",4,"individual"
"SYNID0100162463","global_1",1,"individual"
"SYNID0100162516","global_3",3,"individual"
"SYNID0100162599","global_4",4,"individual"
"SYNID0100163113","global_4",4,"individual"
"SYNID0100163123","global_4",4,"individual"
"SYNID0100163555","global_4",4,"individual"
"SYNID0100163832","global_3",3,"individual"
"SYNID0100164016","global_3",3,"individual"
"SYNID0100164154","global_3",3,"individual"
"SYNID0100164346","global_1",1,"individual"
"SYNID0100164444","global_3",3,"individual"
"SYNID0100164501","global_4",4,"individual"
"SYNID0100164550","global_3",3,"individual"
"SYNID0100164595","global_3",3,"individual"
"SYNID0100164752","global_3",3,"individual"
"SYNID0100164861","global_4",4,"individual"
"SYNID0100165056","global_3",3,"individual"
"SYNID0100165367","global_3",3,"individual"
"SYNID0100165492","global_1",1,"individual"
"SYNID0100165631","global_4",4,"individual"
"SYNID0100165927","global_4",4,"individual"
"SYNID0100165942","global_4",4,"individual"
"SYNID0100165954","global_3",3,"individual"
"SYNID0100166046","global_4",4,"individual"
"SYNID0100166204","global_1",1,"individual"
"SYNID0100166634","global_4",4,"individual"
"SYNID0100166682","global_4",4,"individual"
"SYNID0100166751","global_1",1,"individual"
"SYNID0100167040","global_4",4,"individual"
"SYNID0100167043","global_4",4,"individual"
"SYNID0100167199","global_4",4,"individual"
"SYNID0100167542","global_3",3,"individual"
"SYNID0100168051","global_4",4,"individual"
"SYNID0100168394","global_4",4,"individual"
"SYNID0100168472","global_4",4,"individual"
"SYNID0100168702","global_4",4,"individual"
"SYNID0100168765","global_4",4,"individual"
"SYNID0100169046","global_3",3,"individual"
"SYNID0100169208","global_4",4,"individual"
"SYNID0100169580","global_3",3,"individual"
"SYNID0100169804","global_4",4,"individual"
"SYNID0100169902","global_3",3,"individual"
"SYNID0100170207","global_3",3,"individual"
"SYNID0100170235","global_3",3,"individual"
"SYNID0100170263","global_3",3,"individual"
"SYNID0100170332","global_3",3,"individual"
"SYNID0100171339","global_4",4,"individual"
"SYNID0100172152","global_4",4,"individual"
"SYNID0100172210","global_4",4,"individual"
"SYNID0100172224","global_3",3,"individual"
"SYNID0100172694","global_3",3,"individual"
"SYNID0100172855","global_3",3,"individual"
"SYNID0100172965","global_4",4,"individual"
"SYNID0100173290","global_3",3,"individual"
"SYNID0100173326","global_4",4,"individual"
"SYNID0100173446","global_1",1,"individual"
"SYNID0100173453","global_4",4,"individual"
"SYNID0100173624","global_3",3,"individual"
"SYNID0100173693","global_4",4,"individual"
"SYNID0100173756","global_4",4,"individual"
"SYNID0100173858","global_3",3,"individual"
"SYNID0100173930","global_4",4,"individual"
"SYNID0100174288","global_4",4,"individual"
"SYNID0100174422","global_4",4,"individual"
"SYNID0100174465","global_4",4,"individual"
"SYNID0100174731","global_3",3,"individual"
"SYNID0100174805","global_3",3,"individual"
"SYNID0100174837","global_4",4,"individual"
"SYNID0100175003","global_4",4,"individual"
"SYNID0100175307","global_3",3,"individual"
"SYNID0100175342","global_4",4,"individual"
"SYNID0100175429","global_4",4,"individual"
"SYNID0100175562","global_3",3,"individual"
"SYNID0100175628","global_3",3,"individual"
"SYNID0100176003","global_4",4,"individual"
"SYNID0100176108","global_4",4,"individual"
"SYNID0100176274","global_3",3,"individual"
"SYNID0100176609","global_4",4,"individual"
"SYNID0100176828","global_3",3,"individual"
"SYNID0100176904","global_3",3,"individual"
"SYNID0100177058","global_3",3,"individual"
"SYNID0100177722","global_4",4,"individual"
"SYNID0100177929","global_3",3,"individual"
"SYNID0100177972","global_4",4,"individual"
"SYNID0100177995","global_4",4,"individual"
"SYNID0100178031","global_4",4,"individual"
"SYNID0100178218","global_3",3,"individual"
"SYNID0100178409","global_4",4,"individual"
"SYNID0100178470","global_1",1,"individual"
"SYNID0100178637","global_3",3,"individual"
"SYNID0100178933","global_4",4,"individual"
"SYNID0100179071","global_1",1,"individual"
"SYNID0100179179","global_4",4,"individual"
"SYNID0100179299","global_4",4,"individual"
"SYNID0100179759","global_4",4,"individual"
"SYNID0100180192","global_3",3,"individual"
"SYNID0100180248","global_3",3,"individual"
"SYNID0100180264","global_4",4,"individual"
"SYNID0100180411","global_3",3,"individual"
"SYNID0100180417","global_1",1,"individual"
"SYNID0100180650","global_4",4,"individual"
"SYNID0100180968","global_4",4,"individual"
"SYNID0100181225","global_4",4,"individual"
"SYNID0100181365","global_4",4,"individual"
"SYNID0100181634","global_3",3,"individual"
"SYNID0100181664","global_4",4,"individual"
"SYNID0100181732","global_3",3,"individual"
"SYNID0100181990","global_4",4,"individual"
"SYNID0100182141","global_4",4,"individual"
"SYNID0100182726","global_1",1,"individual"
"SYNID0100182739","global_4",4,"individual"
"SYNID0100182743","global_4",4,"individual"
"SYNID0100182787","global_1",1,"individual"
"SYNID0100183401","global_1",1,"individual"
"SYNID0100183424","global_4",4,"individual"
"SYNID0100183680","global_1",1,"individual"
"SYNID0100183928","global_4",4,"individual"
"SYNID0100184160","global_4",4,"individual"
"SYNID0100184464","global_3",3,"individual"
"SYNID0100184533","global_4",4,"individual"
"SYNID0100184617","global_3",3,"individual"
"SYNID0100184830","global_1",1,"individual"
"SYNID0100184889","global_4",4,"individual"
"SYNID0100184914","global_4",4,"individual"
"SYNID0100185170","global_3",3,"individual"
"SYNID0100185245","global_3",3,"individual"
"SYNID0100185392","global_3",3,"individual"
"SYNID0100185397","global_4",4,"individual"
"SYNID0100185402","global_4",4,"individual"
"SYNID0100185464","global_3",3,"individual"
"SYNID0100185564","global_4",4,"individual"
"SYNID0100185645","global_3",3,"individual"
"SYNID0100186033","global_4",4,"individual"
"SYNID0100186302","global_4",4,"individual"
"SYNID0100186644","global_4",4,"individual"
"SYNID0100186647","global_1",1,"individual"
"SYNID0100186774","global_4",4,"individual"
"SYNID0100187627","global_1",1,"individual"
"SYNID0100187818","global_3",3,"individual"
"SYNID0100187927","global_3",3,"individual"
"SYNID0100188292","global_4",4,"individual"
"SYNID0100188433","global_3",3,"individual"
"SYNID0100188584","global_4",4,"individual"
"SYNID0100188710","global_3",3,"individual"
"SYNID0100189102","global_4",4,"individual"
"SYNID0100189163","global_4",4,"individual"
"SYNID0100189232","global_3",3,"individual"
"SYNID0100189354","global_4",4,"individual"
"SYNID0100189438","global_1",1,"individual"
"SYNID0100189496","global_4",4,"individual"
"SYNID0100189793","global_3",3,"individual"
"SYNID0100189948","global_4",4,"individual"
"SYNID0100190040","global_4",4,"individual"
"SYNID0100190186","global_3",3,"individual"
"SYNID0100190359","global_3",3,"individual"
"SYNID0100190594","global_3",3,"individual"
"SYNID0100190607","global_4",4,"individual"
"SYNID0100190705","global_4",4,"individual"
"SYNID0100190857","global_1",1,"individual"
"SYNID0100191176","global_3",3,"individual"
"SYNID0100191268","global_1",1,"individual"
"SYNID0100191484","global_4",4,"individual"
"SYNID0100191540","global_4",4,"individual"
"SYNID0100191565","global_4",4,"individual"
"SYNID0100191707","global_3",3,"individual"
"SYNID0100191819","global_4",4,"individual"
"SYNID0100191836","global_4",4,"individual"
"SYNID0100191914","global_4",4,"individual"
"SYNID0100192023","global_4",4,"individual"
"SYNID0100192174","global_1",1,"individual"
"SYNID0100192522","global_4",4,"individual"
"SYNID0100192675","global_3",3,"individual"
"SYNID0100193161","global_4",4,"individual"
"SYNID0100193214","global_4",4,"individual"
"SYNID0100193348","global_4",4,"individual"
"SYNID0100193813","global_3",3,"individual"
"SYNID0100193878","global_4",4,"individual"
"SYNID0100194172","global_3",3,"individual"
"SYNID0100194229","global_4",4,"individual"
"SYNID0100194347","global_3",3,"individual"
"SYNID0100194520","global_4",4,"individual"
"SYNID0100194582","global_4",4,"individual"
"SYNID0100194678","global_4",4,"individual"
"SYNID0100194945","global_4",4,"individual"
"SYNID0100195150","global_1",1,"individual"
"SYNID0100195422","global_4",4,"individual"
"SYNID0100195459","global_3",3,"individual"
"SYNID0100195561","global_3",3,"individual"
"SYNID0100195630","global_3",3,"individual"
"SYNID0100195652","global_4",4,"individual"
"SYNID0100195677","global_3",3,"individual"
"SYNID0100195698","global_4",4,"individual"
"SYNID0100195898","global_3",3,"individual"
"SYNID0100195971","global_4",4,"individual"
"SYNID0100196199","global_4",4,"individual"
"SYNID0100196866","global_4",4,"individual"
"SYNID0100196909","global_3",3,"individual"
"SYNID0100197092","global_3",3,"individual"
"SYNID0100197186","global_4",4,"individual"
"SYNID0100197288","global_3",3,"individual"
"SYNID0100197534","global_4",4,"individual"
"SYNID0100197555","global_4",4,"individual"
"SYNID0100197561","global_3",3,"individual"
"SYNID0100197637","global_4",4,"individual"
"SYNID0100197689","global_1",1,"individual"
"SYNID0100197747","global_3",3,"individual"
"SYNID0100197749","global_3",3,"individual"
"SYNID0100197952","global_4",4,"individual"
"SYNID0100198317","global_3",3,"individual"
"SYNID0100198532","global_1",1,"individual"
"SYNID0100198631","global_4",4,"individual"
"SYNID0100198904","global_3",3,"individual"
"SYNID0100199256","global_4",4,"individual"
"SYNID0100199352","global_4",4,"individual"
"SYNID0100199600","global_4",4,"individual"
"SYNID0100199610","global_4",4,"individual"
"SYNID0100199643","global_4",4,"individual"
"SYNID0100200037","global_3",3,"individual"
"SYNID0100200096","global_4",4,"individual"
"SYNID0100200307","global_3",3,"individual"
"SYNID0100200731","global_3",3,"individual"
"SYNID0100200944","global_4",4,"individual"
"SYNID0100201238","global_3",3,"individual"
