"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0100103354",3,"global_3","individual","individual",FALSE
"SYNID0100103920",4,"global_4","individual","individual",FALSE
"SYNID0100104133",4,"global_4","individual","individual",FALSE
"SYNID0100104357",3,"global_3","individual","individual",FALSE
"SYNID0100104595",3,"global_3","individual","individual",FALSE
"SYNID0100104707",3,"global_3","individual","individual",FALSE
"SYNID0100104939",1,"global_1","individual","individual",FALSE
"SYNID0100105089",3,"global_3","individual","individual",FALSE
"SYNID0100105128",3,"global_3","individual","individual",FALSE
"SYNID0100105185",3,"global_3","individual","individual",FALSE
"SYNID0100105208",3,"global_3","individual","individual",FALSE
"SYNID0100105426",3,"global_3","individual","individual",FALSE
"SYNID0100105596",4,"global_4","individual","individual",FALSE
"SYNID0100105755",4,"global_4","individual","individual",FALSE
"SYNID0100105795",3,"global_3","individual","individual",FALSE
"SYNID0100105821",4,"global_4","individual","individual",FALSE
"SYNID0100105949",3,"global_3","individual","individual",FALSE
"SYNID0100106061",3,"global_3","individual","individual",FALSE
"SYNID0100106225",1,"global_1","individual","individual",FALSE
"SYNID0100106314",4,"global_4","individual","individual",FALSE
"SYNID0100106349",1,"global_1","individual","individual",FALSE
"SYNID0100106391",3,"global_3","individual","individual",FALSE
"SYNID0100106397",4,"global_4","individual","individual",FALSE
"SYNID0100106699",3,"global_3","individual","individual",FALSE
"SYNID0100106792",4,"global_4","individual","individual",FALSE
"SYNID0100106797",3,"global_3","individual","individual",FALSE
"SYNID0100107241",3,"global_3","individual","individual",FALSE
"SYNID0100107369",3,"global_3","individual","individual",FALSE
"SYNID0100107610",4,"global_4","individual","individual",FALSE
"SYNID0100107797",4,"global_4","individual","individual",FALSE
"SYNID0100108189",4,"global_4","individual","individual",FALSE
"SYNID0100108469",1,"global_1","individual","individual",FALSE
"SYNID0100108565",4,"global_4","individual","individual",FALSE
"SYNID0100108871",4,"global_4","individual","individual",FALSE
"SYNID0100109970",3,"global_3","individual","individual",FALSE
"SYNID0100110070",1,"global_1","individual","individual",FALSE
"SYNID0100110441",4,"global_4","individual","individual",FALSE
"SYNID0100110561",3,"global_3","individual","individual",FALSE
"SYNID0100111056",4,"global_4","individual","individual",FALSE
"SYNID0100111086",4,"global_4","individual","individual",FALSE
"SYNID0100111105",4,"global_4","individual","individual",FALSE
"SYNID0100111163",4,"global_4","individual","individual",FALSE
"SYNID0100111335",3,"global_3","individual","individual",FALSE
"SYNID0100111442",3,"global_3","individual","individual",FALSE
"SYNID0100111566",4,"global_4","individual","individual",FALSE
"SYNID0100111643",4,"global_4","individual","individual",FALSE
"SYNID0100111818",3,"global_3","individual","individual",FALSE
"SYNID0100112353",3,"global_3","individual","individual",FALSE
"SYNID0100112567",1,"global_1","individual","individual",FALSE
"SYNID0100112575",4,"global_4","individual","individual",FALSE
"SYNID0100112619",4,"global_4","individual","individual",FALSE
"SYNID0100112765",4,"global_4","individual","individual",FALSE
"SYNID0100113093",1,"global_1","individual","individual",FALSE
"SYNID0100113129",4,"global_4","individual","individual",FALSE
"SYNID0100113158",3,"global_3","individual","individual",FALSE
"SYNID0100113374",3,"global_3","individual","individual",FALSE
"SYNID0100114029",4,"global_4","individual","individual",FALSE
"SYNID0100114096",4,"global_4","individual","individual",FALSE
"SYNID0100114164",4,"global_4","individual","individual",FALSE
"SYNID0100114333",4,"global_4","individual","individual",FALSE
"SYNID0100114472",4,"global_4","individual","individual",FALSE
"SYNID0100114659",1,"global_1","individual","individual",FALSE
"SYNID0100114670",3,"global_3","individual","individual",FALSE
"SYNID0100114678",4,"global_4","individual","individual",FALSE
"SYNID0100114824",4,"global_4","individual","individual",FALSE
"SYNID0100115069",4,"global_4","individual","individual",FALSE
"SYNID0100115121",4,"global_4","individual","individual",FALSE
"SYNID0100115216",4,"global_4","individual","individual",FALSE
"SYNID0100115270",3,"global_3","individual","individual",FALSE
"SYNID0100115516",3,"global_3","individual","individual",FALSE
"SYNID0100116610",3,"global_3","individual","individual",FALSE
"SYNID0100116656",4,"global_4","individual","individual",FALSE
"SYNID0100116825",1,"global_1","individual","individual",FALSE
"SYNID0100117059",3,"global_3","individual","individual",FALSE
"SYNID0100117121",3,"global_3","individual","individual",FALSE
"SYNID0100117360",4,"global_4","individual","individual",FALSE
"SYNID0100117463",3,"global_3","individual","individual",FALSE
"SYNID0100117521",4,"global_4","individual","individual",FALSE
"SYNID0100117699",3,"global_3","individual","individual",FALSE
"SYNID0100117701",4,"global_4","individual","individual",FALSE
"SYNID0100117877",3,"global_3","individual","individual",FALSE
"SYNID0100117937",4,"global_4","individual","individual",FALSE
"SYNID0100117963",4,"global_4","individual","individual",FALSE
"SYNID0100118087",3,"global_3","individual","individual",FALSE
"SYNID0100118489",4,"global_4","individual","individual",FALSE
"SYNID0100118572",4,"global_4","individual","individual",FALSE
"SYNID0100118601",3,"global_3","individual","individual",FALSE
"SYNID0100118680",3,"global_3","individual","individual",FALSE
"SYNID0100118822",3,"global_3","individual","individual",FALSE
"SYNID0100118838",4,"global_4","individual","individual",FALSE
"SYNID0100119252",4,"global_4","individual","individual",FALSE
"SYNID0100119747",4,"global_4","individual","individual",FALSE
"SYNID0100120433",3,"global_3","individual","individual",FALSE
"SYNID0100121231",4,"global_4","individual","individual",FALSE
"SYNID0100121515",4,"global_4","individual","individual",FALSE
"SYNID0100121528",1,"global_1","individual","individual",FALSE
"SYNID0100121592",1,"global_1","individual","individual",FALSE
"SYNID0100121722",3,"global_3","individual","individual",FALSE
"SYNID0100121872",4,"global_4","individual","individual",FALSE
"SYNID0100122051",4,"global_4","individual","individual",FALSE
"SYNID0100122241",4,"global_4","individual","individual",FALSE
"SYNID0100122251",4,"global_4","individual","individual",FALSE
"SYNID0100122350",4,"global_4","individual","individual",FALSE
"SYNID0100122425",3,"global_3","individual","individual",FALSE
"SYNID0100123132",4,"global_4","individual","individual",FALSE
"SYNID0100123140",4,"global_4","individual","individual",FALSE
"SYNID0100123156",4,"global_4","individual","individual",FALSE
"SYNID0100123401",4,"global_4","individual","individual",FALSE
"SYNID0100123418",1,"global_1","individual","individual",FALSE
"SYNID0100123444",4,"global_4","individual","individual",FALSE
"SYNID0100123487",1,"global_1","individual","individual",FALSE
"SYNID0100123761",3,"global_3","individual","individual",FALSE
"SYNID0100123808",3,"global_3","individual","individual",FALSE
"SYNID0100123813",4,"global_4","individual","individual",FALSE
"SYNID0100123930",4,"global_4","individual","individual",FALSE
"SYNID0100123973",4,"global_4","individual","individual",FALSE
"SYNID0100124016",4,"global_4","individual","individual",FALSE
"SYNID0100124599",4,"global_4","individual","individual",FALSE
"SYNID0100125047",4,"global_4","individual","individual",FALSE
"SYNID0100125313",3,"global_3","individual","individual",FALSE
"SYNID0100125528",4,"global_4","individual","individual",FALSE
"SYNID0100125637",3,"global_3","individual","individual",FALSE
"SYNID0100125820",4,"global_4","individual","individual",FALSE
"SYNID0100126001",3,"global_3","individual","individual",FALSE
"SYNID0100126093",3,"global_3","individual","individual",FALSE
"SYNID0100126450",3,"global_3","individual","individual",FALSE
"SYNID0100126592",3,"global_3","individual","individual",FALSE
"SYNID0100126737",4,"global_4","individual","individual",FALSE
"SYNID0100126818",3,"global_3","individual","individual",FALSE
"SYNID0100126851",4,"global_4","individual","individual",FALSE
"SYNID0100126889",4,"global_4","individual","individual",FALSE
"SYNID0100127231",3,"global_3","individual","individual",FALSE
"SYNID0100127594",4,"global_4","individual","individual",FALSE
"SYNID0100127925",4,"global_4","individual","individual",FALSE
"SYNID0100128365",1,"global_1","individual","individual",FALSE
"SYNID0100128372",3,"global_3","individual","individual",FALSE
"SYNID0100128464",4,"global_4","individual","individual",FALSE
"SYNID0100128730",3,"global_3","individual","individual",FALSE
"SYNID0100129415",4,"global_4","individual","individual",FALSE
"SYNID0100129825",4,"global_4","individual","individual",FALSE
"SYNID0100130065",4,"global_4","individual","individual",FALSE
"SYNID0100130283",4,"global_4","individual","individual",FALSE
"SYNID0100130324",4,"global_4","individual","individual",FALSE
"SYNID0100130519",4,"global_4","individual","individual",FALSE
"SYNID0100130568",1,"global_1","individual","individual",FALSE
"SYNID0100131070",3,"global_3","individual","individual",FALSE
"SYNID0100131235",4,"global_4","individual","individual",FALSE
"SYNID0100131291",1,"global_1","individual","individual",FALSE
"SYNID0100131414",3,"global_3","individual","individual",FALSE
"SYNID0100131609",3,"global_3","individual","individual",FALSE
"SYNID0100131659",3,"global_3","individual","individual",FALSE
"SYNID0100131791",3,"global_3","individual","individual",FALSE
"SYNID0100131842",4,"global_4","individual","individual",FALSE
"SYNID0100132415",3,"global_3","individual","individual",FALSE
"SYNID0100132792",4,"global_4","individual","individual",FALSE
"SYNID0100132893",3,"global_3","individual","individual",FALSE
"SYNID0100133063",3,"global_3","individual","individual",FALSE
"SYNID0100133162",4,"global_4","individual","individual",FALSE
"SYNID0100133419",4,"global_4","individual","individual",FALSE
"SYNID0100133524",4,"global_4","individual","individual",FALSE
"SYNID0100133600",4,"global_4","individual","individual",FALSE
"SYNID0100133802",4,"global_4","individual","individual",FALSE
"SYNID0100134219",3,"global_3","individual","individual",FALSE
"SYNID0100134302",4,"global_4","individual","individual",FALSE
"SYNID0100134449",4,"global_4","individual","individual",FALSE
"SYNID0100134621",4,"global_4","individual","individual",FALSE
"SYNID0100134751",3,"global_3","individual","individual",FALSE
"SYNID0100135229",3,"global_3","individual","individual",FALSE
"SYNID0100135326",4,"global_4","individual","individual",FALSE
"SYNID0100135647",4,"global_4","individual","individual",FALSE
"SYNID0100135755",4,"global_4","individual","individual",FALSE
"SYNID0100135876",4,"global_4","individual","individual",FALSE
"SYNID0100136442",3,"global_3","individual","individual",FALSE
"SYNID0100136460",3,"global_3","individual","individual",FALSE
"SYNID0100136557",4,"global_4","individual","individual",FALSE
"SYNID0100136920",4,"global_4","individual","individual",FALSE
"SYNID0100138004",4,"global_4","individual","individual",FALSE
"SYNID0100138172",3,"global_3","individual","individual",FALSE
"SYNID0100138198",3,"global_3","individual","individual",FALSE
"SYNID0100138919",3,"global_3","individual","individual",FALSE
"SYNID0100138989",4,"global_4","individual","individual",FALSE
"SYNID0100139426",4,"global_4","individual","individual",FALSE
"SYNID0100139482",4,"global_4","individual","individual",FALSE
"SYNID0100140047",3,"global_3","individual","individual",FALSE
"SYNID0100140164",1,"global_1","individual","individual",FALSE
"SYNID0100140803",3,"global_3","individual","individual",FALSE
"SYNID0100141224",3,"global_3","individual","individual",FALSE
"SYNID0100141461",4,"global_4","individual","individual",FALSE
"SYNID0100141552",4,"global_4","individual","individual",FALSE
"SYNID0100141593",4,"global_4","individual","individual",FALSE
"SYNID0100141598",4,"global_4","individual","individual",FALSE
"SYNID0100141767",4,"global_4","individual","individual",FALSE
"SYNID0100141793",3,"global_3","individual","individual",FALSE
"SYNID0100141839",3,"global_3","individual","individual",FALSE
"SYNID0100141922",4,"global_4","individual","individual",FALSE
"SYNID0100142447",4,"global_4","individual","individual",FALSE
"SYNID0100142584",4,"global_4","individual","individual",FALSE
"SYNID0100142620",1,"global_1","individual","individual",FALSE
"SYNID0100142650",4,"global_4","individual","individual",FALSE
"SYNID0100142808",3,"global_3","individual","individual",FALSE
"SYNID0100142825",3,"global_3","individual","individual",FALSE
"SYNID0100143521",3,"global_3","individual","individual",FALSE
"SYNID0100143745",4,"global_4","individual","individual",FALSE
"SYNID0100143984",4,"global_4","individual","individual",FALSE
"SYNID0100144263",4,"global_4","individual","individual",FALSE
"SYNID0100144481",4,"global_4","individual","individual",FALSE
"SYNID0100144611",4,"global_4","individual","individual",FALSE
"SYNID0100144727",4,"global_4","individual","individual",FALSE
"SYNID0100144951",4,"global_4","individual","individual",FALSE
"SYNID0100144960",3,"global_3","individual","individual",FALSE
"SYNID0100145551",4,"global_4","individual","individual",FALSE
"SYNID0100145804",4,"global_4","individual","individual",FALSE
"SYNID0100146085",3,"global_3","individual","individual",FALSE
"SYNID0100146332",3,"global_3","individual","individual",FALSE
"SYNID0100146360",4,"global_4","individual","individual",FALSE
"SYNID0100146469",4,"global_4","individual","individual",FALSE
"SYNID0100146758",4,"global_4","individual","individual",FALSE
